"f01_01" "f01_02" "f01_03" "f01_04" "f02_01" "f02_02" "f02_03" "f02_04" "f03_01" "f03_02" "f03_03" "f03_04" "f04_01" "f04_02" "f04_03" "f05_01" "f05_02" "f05_03" "f06_01" "f06_02" "f06_03"
0.404495123075321 0.399559810757637 0.0017714825225994 10.4201826647623 0.324564482551068 0.338483098428696 0.269041935331188 10.3364466148196 10.3896847257856 0.395016104215756 0.352427810896188 0.4727237673942 0.173393422039226 10.0978211066686 0.105663621099666 0.473158464999869 0.266362617490813 10.1805589533178 0.359408347867429 0.473896507988684 10.0054732791614
0.0218846297357231 0.482016524882056 0.397675248095766 10.4333061339566 0.194745578803122 0.3395959448535 0.349735217285343 10.1198997473111 10.4545648797648 0.475959156290628 0.364380005397834 0.253113346640021 0.201506137498654 10.1577307333937 0.368266424164176 0.262455641874112 0.403417317545973 10.2575223931344 10.3632396316389 0.4304714219179 0.272040429059416
0.331782739143819 0.098406485049054 0.212170704966411 10.3472076215548 0.0130733075784519 0.110117019619793 0.159487484954298 10.0213104115101 10.343286027899 0.0134020477999002 0.104353343951516 0.280442960793152 0.38057321566157 10.2475258043269 0.38910019362811 0.0326998834498227 10.1908975469414 0.0732208759291098 0.462789515964687 10.4786645057611 0.216490876744501
0.433262506383471 0.0768330385908484 0.44128317583818 10.3488963680575 0.338479176280089 0.11236517841462 0.161779511254281 10.4082489577122 10.1492314379429 0.46132557047531 0.213727600988932 0.116742142941803 0.105130717623979 10.3601920623332 0.24390109477099 0.480660556233488 10.0829115721863 0.00480671680998057 0.422319121309556 0.186556798988022 10.1780465110205
0.156046111136675 0.410653906525113 0.198960189125501 10.3198731448501 0.375589283998124 0.0657875192118809 0.161453527631238 10.0820465139113 10.0939327469096 0.342498309910297 0.068844385095872 0.455954014789313 0.414336551795714 10.4552365535637 0.0916539144236594 0.476603141753003 10.3405139878159 0.200315050315112 10.2874907212099 0.153600299498066 0.390678606345318
0.397975071682595 0.0141341664129868 0.142019905149937 10.2382954016794 0.0622577357571572 0.383100132574327 0.358692636829801 10.3409254694125 10.1452951054089 0.472839558613487 0.201268784468994 0.290911110467277 0.383605768554844 10.0180919959676 0.248957079136744 10.1817686841823 0.0117255204822868 0.0056900893105194 0.058941847179085 10.1366699184291 0.303373529110104
0.457381440210156 0.348854526411742 0.00551893992815167 10.1649387662765 0.115067375358194 0.485318599850871 0.319203594350256 10.3270187275484 10.0233105064835 0.389789933804423 0.49299951584544 0.416645579738542 0.0446049513993785 10.309668420814 0.175649533979595 10.2195657780394 0.0663388179382309 0.383349583717063 0.267009981209412 0.496219020569697 10.0905730715021
0.424560131272301 0.439116014866158 0.237474071444012 10.1737793614157 0.00750425842124969 0.396882542525418 0.0900085222674534 10.4281507268315 10.4426414173795 0.189050731365569 0.225051152519882 0.484019271796569 0.216391626745462 10.3716287050629 0.265698609873652 10.1638479609974 0.469143524416722 0.240804841043428 10.1565523910103 0.485199003829621 0.122126967064105
0.490293674054556 0.32469894643873 0.377954025520012 10.3507638622541 0.0181650900049135 0.4558185338974 0.0530057225842029 10.1412486269837 10.1426408076659 0.168366152676754 0.317134386627004 0.0264192073373124 0.329792337608524 0.0500074913725257 10.1237233037828 0.0487624254310504 0.0377169953426346 10.0113971148385 0.350681439158507 10.4660664597759 0.0209984566317871
0.382899801479653 0.0328278057277203 0.401276398566552 10.4409564458765 0.171562128816731 0.118558080284856 0.102820471045561 10.3959967946867 10.0785078740446 0.39621918159537 0.0787486573681235 0.211077449726872 0.0983352740295231 0.230091563309543 10.1206850827439 0.240841269842349 0.283442335785367 10.1457373870071 0.0160254712682217 0.251876407535747 10.388038658537
0.0655183750204742 0.499220508150756 0.0868607715237886 10.250689114444 0.45151147688739 0.488447615643963 0.339061283855699 10.2770510466071 10.2537773565855 0.394478694302961 0.324569486663677 0.0841222836170346 0.473950650542974 0.177618169458583 10.0856621752027 0.257343459874392 0.322627161978744 10.1324447968509 10.4565571473213 0.330238830763847 0.0228655112441629
0.423540927353315 0.321858725277707 0.353819305310026 10.0887132978532 0.414062234689482 0.119764948962256 0.353885311284102 10.2785053837579 10.49570639187 0.256940483115613 0.0951823031064123 0.108871344709769 0.476413369411603 0.445638003642671 10.0954846363747 0.429590353392996 10.4978899032576 0.412382596405223 0.367464918410406 10.2250451954314 0.256096850265749
0.0481136424932629 0.101776616065763 0.113020410295576 10.1416052723071 0.054971399018541 0.32620240538381 0.34756070934236 10.0593609035714 10.3562015035423 0.0560449288459495 0.427138481056318 0.346092469175346 0.271285686059855 0.225746379233897 10.1972235696157 0.169029999990016 10.1222892861115 0.0662272979971021 0.437935745459981 0.130448908195831 10.0809064725181
0.0430943066021428 0.109604584868066 0.0968324235873297 10.4109478413593 0.369277690071613 0.144553393591195 0.0799715282628313 10.2971253627911 10.4515263168141 0.258367156609893 0.145587360952049 0.371484228991903 0.360446463339031 0.302580155665055 10.2392371358583 0.00173380132764578 10.1170757187065 0.267910250579007 10.3841387609718 0.0776335897389799 0.215882989228703
0.068172572995536 0.106106856721453 0.307288362295367 10.351694173296 0.453088278183714 0.183275433257222 0.0992708480916917 10.4728670471814 10.1366149754031 0.359966334071942 0.239771802327596 0.421614441089332 0.184008284821175 0.457930705742911 10.3462729271268 10.2531120389467 0.368775625829585 0.208997270325199 0.129017731989734 10.2457779794931 0.181996852857992
0.0709208252374083 0.0255381211172789 0.40908567677252 10.1961188057903 0.147209147107787 0.25840605434496 0.121019386919215 10.3291151195299 10.2721983514493 0.270735806669109 0.0546910970006138 0.489879746572115 0.181494480697438 0.35663527448196 10.4764833844965 10.0819248770131 0.0235727665713057 0.457463088678196 0.217683455906808 0.0371160820359364 10.2057017601328
0.288402414415032 0.233407413470559 0.0232192539842799 10.203703229432 0.159657986136153 0.30263972026296 0.312904358608648 10.1420146327 10.0952236327576 0.0996423119213432 0.0451890312833712 0.475384576246142 0.164715705555864 0.148011553334072 10.1257415893488 10.4284935760079 0.222453695256263 0.0320720222080126 10.1628350467654 0.423229373875074 0.496479335357435
0.408816859009676 0.252377144875936 0.136893203831278 10.4226860291092 0.285858816001564 0.164493297343142 0.00181862059980631 10.1330048447708 0.0333695623558015 10.4877678855555 0.484107648488134 0.0811515471432358 10.1045440965099 0.116514548193663 0.0178279685787857 0.17632578802295 0.203044818365015 10.087314437842 0.0449910908937454 10.1714669535868 0.0680024075554684
0.341234131832607 0.482042758376338 0.331312235561199 10.1118673383025 0.320784923736937 0.387856809655204 0.312010726425797 10.2135438870173 0.170795203302987 10.1311306544812 0.189674371271394 0.0800608758581802 10.3399808341637 0.309597580344416 0.30108951148577 0.244659376097843 0.425427459413186 10.2125161297154 0.0546976815676317 0.198423966648988 10.3002261696383
0.231099235825241 0.359282643650658 0.316408082609996 10.3006755291717 0.0735985266510397 0.413606029935181 0.339707619743422 10.3884860286489 0.169121435377747 10.1116960259387 0.378578149247915 0.00416689377743751 10.4909645557636 0.413228939287364 0.0133098937803879 0.336010430473834 0.447527731419541 10.3645423962735 10.1758284795796 0.330605814349838 0.389836164424196
0.389538164832629 0.43546838790644 0.196323379292153 10.2173942066729 0.166270499466918 0.370813826913945 0.101022193557583 10.4463064357406 0.159950311877765 10.4430981288897 0.313633834710345 0.345961193204857 10.1117398242932 0.420295995427296 0.47620981594082 0.0238450287142769 10.0556007144041 0.190889942925423 0.19003340555355 10.3670063144527 0.235466133686714
0.301499883178622 0.415994772920385 0.113829340669326 10.3935414602747 0.254799328860827 0.0384957742644474 0.311778295668773 10.1284247934818 0.352930085151456 10.3295423911186 0.322661946760491 0.232168597518466 10.0358702439116 0.476108251139522 0.354019179474562 0.0210851688170806 10.1679161383072 0.297133473446593 0.134910110267811 0.193088544066995 10.2468492742628
0.179959744215012 0.161883678170852 0.281833894783631 10.3648930464406 0.258395440760069 0.13812289305497 0.110190359759144 10.1625542790862 0.348243471118622 10.1696302524069 0.266601613722742 0.0881371023133397 10.2695211251266 0.34391951165162 0.164711301098578 0.269979383563623 10.2329003727064 0.164947385084815 10.2998399075586 0.159943808335811 0.171620197361335
0.368463801685721 0.359961189213209 0.421611408819444 10.2940259432653 0.363551829475909 0.358466044417582 0.0179119437234476 10.4368304947857 0.232941810740158 10.1924690384185 0.215618535876274 0.04181229241658 10.176995894406 0.335203415248543 0.470317876897752 10.2622390992474 0.132298032287508 0.20578513678629 0.143981299013831 10.0798304566415 0.187875497387722
0.314930193359032 0.0589139221701771 0.194255833863281 10.2055181876058 0.0163496379973367 0.256431030924432 0.134963099844754 10.4362403426785 0.00557974958792329 10.116348285228 0.323541044606827 0.419901223038323 10.3474688972346 0.43718763848301 0.476713066920638 10.2922348062275 0.0934902296867222 0.0686981782782823 0.184545840602368 0.307747468468733 10.3989221897209
0.478668907075189 0.129974566865712 0.378749597002752 10.3386263991706 0.026539393234998 0.275945040630177 0.143733803997748 10.4350160956383 0.160562540055253 10.0601365386974 0.0599113364005461 0.39025101531297 10.2906093540369 0.278239885461517 0.402235996443778 10.3907533341553 0.394074792391621 0.408851540880278 10.2044692205964 0.491317802690901 0.437270891969092
0.393656272208318 0.0505172141129151 0.337314230040647 10.1614090306684 0.324463773402385 0.413431813707575 0.451566512230784 10.1413784726756 0.312895354116336 10.2646970958449 0.114139935001731 0.463006363017485 0.0926714501110837 10.3906716171186 0.149890257045627 0.0879042155575007 0.287312402855605 10.3112086369656 0.267779841902666 10.1781095989281 0.142004147754051
0.0136894166935235 0.0935081304050982 0.413822569767945 10.1341325872345 0.300248641287908 0.243354371516034 0.398259872570634 10.1110074145254 0.189729446079582 10.0477480108384 0.313859860179946 0.341236762702465 0.279255577828735 10.2220399217913 0.12261257856153 0.251544996513985 0.201773336622864 10.1357967141084 0.0857482937863097 0.0466770695056766 10.2392849732423
0.242277557495981 0.147915081703104 0.125134775531478 10.1583893361967 0.229856261285022 0.183416919084266 0.476570614613593 10.2351350944955 0.24083030433394 10.0001631587511 0.309522050432861 0.30244936235249 0.0219039567746222 10.3446979838191 0.308844074374065 0.434851989964955 0.0829330804990605 10.3251881432952 10.0334398549749 0.196407791110687 0.0860852139303461
0.298928905278444 0.262879124376923 0.360684104380198 10.441705960664 0.0799622389022261 0.239691703231074 0.0760461165336892 10.265100002056 0.0787246477557346 10.2855316804489 0.0829743827925995 0.0930380501085892 0.258121842052788 10.427196704899 0.190819969866425 0.0541824577376246 10.3750579084735 0.419756909832358 0.0996854299446568 10.0435814013472 0.37155445991084
0.179633076186292 0.108966594329104 0.477382101584226 10.4233180474257 0.347423809929751 0.224898689310066 0.0699061240302399 10.1233004119713 0.303510305471718 10.4817104774993 0.493544052005745 0.120597737142816 0.204534690477885 10.0692952602403 0.406036209897138 0.147635632194579 10.1839605646674 0.318716974346898 0.391830278444104 0.434832900529727 10.4751657571178
0.112913039280102 0.173163032624871 0.431544401217252 10.2113730242709 0.358264738810249 0.21866671834141 0.448426148970611 10.4496879128274 0.472576738568023 10.1122464955552 0.20585544873029 0.391927149845287 0.0481574884615839 10.4760995915858 0.358882770990022 0.165435093338601 10.1324638763908 0.314178233733401 10.2697013992583 0.127433721907437 0.101757077500224
0.332828865386546 0.288683151942678 0.086151207680814 10.3466428908287 0.408444011467509 0.449832681450062 0.475891644367948 10.0364789561136 0.0834004718344659 10.2982339730952 0.3420610538451 0.300180754391477 0.107754970900714 10.0082503212616 0.233080535428599 10.0006674044998 0.0371160049689934 0.468352990807034 0.492694237967953 10.0044062361121 0.320882775471546
0.251973228645511 0.276835610624403 0.409396672155708 10.2846353210043 0.302250379347242 0.461094580823556 0.00450439029373229 10.1650859995279 0.0136659604031593 10.2246154129971 0.150532661238685 0.427549083949998 0.457127478439361 10.2028110078536 0.161215278203599 10.0988917800132 0.421086534159258 0.496580811217427 0.183200721279718 0.0041201728163287 10.4465749863302
0.066619306919165 0.35763634275645 0.186380603699945 10.283431146061 0.466626101289876 0.16901162522845 0.057856512372382 10.3330493981484 0.241732087335549 10.0887968752068 0.119160475442186 0.174159651156515 0.208948568557389 10.3477991006803 0.122087699128315 10.1204620669596 0.163941841339692 0.131990494788624 10.077888940461 0.350312743219547 0.445239424007013
0.299121453543194 0.00942168908659369 0.48533089144621 10.0538066988811 0.24942474719137 0.00870420830324292 0.018368182820268 10.074696751195 0.361283632810228 10.2066829284886 0.269355441327207 0.2758611489553 0.0181378024863079 0.108271718490869 10.0920049760025 0.0864227614365518 0.455813030479476 10.0262373262085 0.0512297964887694 10.3472553616157 0.156915602157824
0.250110448687337 0.205433462862857 0.287765127141029 10.3401100016199 0.364307499607094 0.466422497993335 0.360094371601008 10.2697742464952 0.442799292155541 10.3059406522661 0.00271792500279844 0.195185961667448 0.0582537428708747 0.267688668565825 10.3357826047577 0.13967183069326 0.359082520706579 10.017497298657 0.272773264208809 0.394770982209593 10.4470465356717
0.170948065351695 0.167223693919368 0.206501531414688 10.1621267686132 0.213501571910456 0.276278517208993 0.206451893202029 10.4604514752282 0.212120314245112 10.4456143710995 0.228736702352762 0.436808732221834 0.330503707518801 0.288064473075792 10.4793197761755 0.04841567738913 0.304413074860349 10.2273723224644 10.4817944186507 0.151935120811686 0.214911699062213
0.10843630018644 0.344416547683068 0.447842980851419 10.1057482094038 0.175527834915556 0.285357972839847 0.355186504893936 10.4486440190813 0.253770448034629 10.0145940653747 0.425561174750328 0.455797626054846 0.423198941396549 0.278303384664468 10.4699255350279 0.139815070433542 10.3970011515776 0.300080983666703 0.283442815183662 10.0574824792566 0.255201799562201
0.133336216094904 0.0905049601569772 0.0123683563433588 10.0162019785494 0.144628755864687 0.198557179304771 0.0703524263808504 10.2486187085742 0.221782064065337 10.026826904621 0.0102608809247613 0.0715733715333045 0.078367127222009 0.301091450033709 10.2693156758323 0.165131257963367 10.0422520268476 0.415613843360916 0.108362113591284 0.0710773782338947 10.3002562951297
0.224648998933844 0.210427326383069 0.17686284892261 10.0940880548442 0.346400409704074 0.195270320167765 0.102927839034237 10.475170943886 0.397877558949403 10.2932821464492 0.272480174317025 0.165427797473967 0.214628749759868 0.301856458070688 10.4164605531842 0.134518696926534 10.0260696968762 0.036985298502259 10.1675262675853 0.448389561963268 0.325861621298827
0.341056424193084 0.0855194962350652 0.248790992191061 10.1316933464259 0.281133301206864 0.21536256885156 0.447610563947819 10.4182162323268 0.0682447687722743 10.1249405401759 0.0118768885731697 0.174923629150726 0.415907728485763 0.185879552853294 10.1668348358944 10.3018812403316 0.448929574922659 0.0490021529840305 0.256730006542057 10.1181767232483 0.252129962784238
0.170605829218403 0.057583698653616 0.39239698369056 10.4825911046937 0.173326132004149 0.318081380915828 0.151502000633627 10.3913431370165 0.21142634365242 10.3969563273713 0.409613075316884 0.344287206535228 0.0647478451719508 0.389178510988131 10.2249828136992 10.2352688265964 0.442153572803363 0.453621062450111 0.25285374908708 0.186066980822943 10.47013478179
0.313029200071469 0.348906592000276 0.230194034520537 10.3827189082513 0.276303604710847 0.132762560620904 0.203839775873348 10.2577966284007 0.347045398200862 10.000359007041 0.293824927648529 0.0486605179030448 0.476499055628665 0.417210769839585 10.2161830937257 10.0619813675294 0.359751310315914 0.137927196105011 10.1506838778732 0.0595307237235829 0.0873528260271996
0.460087892017327 0.204188373405486 0.310750155476853 10.3434869938064 0.421742419362999 0.267426111153327 0.0821982987690717 10.1103991803247 0.452915511908941 0.449796950444579 10.0291425025789 0.39119820157066 10.3312172484584 0.141431870521046 0.341132482513785 0.422328736283816 0.179192669456825 10.2966616930207 0.455859729321674 10.3746382084209 0.0201154601527378
0.152701574494131 0.388626480475068 0.0423299173125997 10.243456058437 0.0347127062268555 0.282455494743772 0.0542184871155769 10.4176072272239 0.418138490989804 0.202289894921705 10.4373371700058 0.0945690327789634 10.1542491806904 0.2387911954429 0.187513321870938 0.168481421424076 0.324320786283351 10.0980546056526 0.125842271838337 0.157287144218571 10.070165914949
0.353129060240462 0.0979020256781951 0.427756538731046 10.432768559549 0.127653274917975 0.181849741144106 0.385548052610829 10.3724755630828 0.240202750894241 0.0543556065531448 10.2776227189461 0.396900155697949 10.0363210676005 0.382153907208703 0.440061297616921 0.124582607764751 0.231556008104235 10.3423331025988 10.122918906156 0.0386695232009515 0.0563624465139583
0.456484852358699 0.170800394029357 0.112972546718083 10.2305366902146 0.390664871083573 0.246047699241899 0.189324215403758 10.1284661620157 0.338015946443193 0.27760021481663 10.2676891249139 0.00346920837182552 10.0377081739716 0.484455545549281 0.083500586100854 0.220132294576615 10.4099425508175 0.392166298232041 0.0396524792304263 10.2868020568276 0.0134772872552276
0.287454547476955 0.0862194524379447 0.185701310401782 10.1689461285714 0.391923344461247 0.429450248600915 0.20530484453775 10.3939777837368 0.189025743748061 0.260166165418923 10.359357806854 0.0966231862548739 10.4442181648919 0.426227624411695 0.2615638053976 0.498894548160024 10.4965596746188 0.0349997279699892 0.340082352166064 0.0250377830816433 10.3624398966786
0.407313615549356 0.163597414270043 0.0637781769037247 10.0551044762833 0.122749768197536 0.315503981313668 0.125473771011457 10.3585224021226 0.194389881566167 0.123864415800199 10.492101060343 0.0553321652114391 10.1082067223033 0.058405552408658 0.0863212591502815 0.091236574226059 10.2024094255175 0.161710301530547 10.02343982202 0.295052910572849 0.272276837960817
0.175018045469187 0.387886985088699 0.250891249976121 10.0388054044452 0.0962967848172411 0.288502380717546 0.419605804723687 10.1418763654074 0.0496776878135279 0.168749584816396 10.1889828917338 0.0417344112647697 10.1721883446444 0.202569822897203 0.000831185141578317 10.0793298362987 0.228995993616991 0.217920816503465 0.433099714224227 10.1903012205148 0.417904797242954
0.127970951609313 0.00340231088921428 0.265098357573152 10.4614741373807 0.281035000109114 0.457003208110109 0.474825063254684 10.0681022184435 0.0646633898140863 0.37859430431854 10.4824769498082 0.424955996451899 10.1335052882787 0.0565264186589047 0.21160581021104 10.2176775789121 0.215381460962817 0.314902111887932 0.0562825714005157 0.379736875533126 10.0821897938149
0.0507943173870444 0.224863352719694 0.361085468786769 10.1307479572715 0.0373227277304977 0.192413576529361 0.11669580033049 10.132170994184 0.350652019376867 0.391045542783104 10.24018889945 0.371190857258625 10.4501606217818 0.348987841047347 0.16208613361232 10.1024730188074 0.367501461296342 0.084148874040693 10.3761890203459 0.0981891987612471 0.497409147908911
0.278897167416289 0.248298184829764 0.190741830156185 10.4728417939041 0.0294921017484739 0.247669642907567 0.00713396375067532 10.1587944164639 0.316642379155383 0.0177572355605662 10.1097075417638 0.0857100712601095 0.229527127929032 10.3319479363272 0.307006431510672 0.317807618179359 0.401012933580205 10.120870376355 0.393590755644254 10.2959007312311 0.109916922287084
0.48925513739232 0.349512656917796 0.0275657422607765 10.3303999975324 0.176962037803605 0.47320960520301 0.374998884391971 10.3626866807463 0.110312989330851 0.493153454503044 10.4100675153313 0.403209129464813 0.122155444114469 10.0412321957992 0.106451139436103 0.18796702392865 0.445195180596784 10.0856785764918 0.434709188062698 0.218426459468901 10.207916657906
0.0353712983196601 0.407400872791186 0.204826466972008 10.3345210344996 0.174011530005373 0.43425767251756 0.352498155669309 10.3518603347475 0.425736852921546 0.109660820802674 10.0730478968471 0.172416552901268 0.372414072742686 10.3393421997316 0.359808161854744 0.20386618131306 0.0785155494231731 10.0756736893672 10.2448250740999 0.0356467759702355 0.234257779899053
0.212679746560752 0.246981631615199 0.216081857564859 10.4147007574793 0.21161462389864 0.148177826660685 0.256540518486872 10.1030007780064 0.3382717827335 0.415031563607045 10.1562566967914 0.320447580423206 0.220961133250967 10.0135630713776 0.15101853129454 0.221509499941021 10.4352139531402 0.443668616353534 0.284359187236987 10.4569309032522 0.0447607113746926
0.412687719101086 0.230144967674278 0.221040399046615 10.008823050186 0.441770287230611 0.487339346553199 0.49259307095781 10.4340194456745 0.430920971790329 0.00630365312099457 10.2159673589049 0.110475370194763 0.368708930560388 10.2241322274785 0.00764384365174919 0.312016004463658 10.1098966284189 0.184787703561597 0.00703181221615523 0.337683099438436 10.2094444284448
0.334776528412476 0.176119099953212 0.419266335549764 10.441969759413 0.195770679158159 0.180743499076925 0.29055821581278 10.1833260064013 0.252916690893471 0.18282727478072 10.4067446429981 0.207999061327428 0.361499696504325 10.0219524778659 0.315366531722248 0.257458255277015 10.0629783568438 0.462326641893014 10.4937960085226 0.102730896673165 0.448041560943238
0.0935630032327026 0.320952046546154 0.294203550205566 10.174006205867 0.48723992111627 0.188710331334732 0.0213903542608023 10.0849834244 0.417719372664578 0.168319833348505 10.238098917529 0.154190373956226 0.146718160249293 10.3710804283619 0.310921124881133 10.1471938109025 0.291407993412577 0.328501915908419 0.18909302924294 10.165524284821 0.0966313660610467
0.188033123733476 0.319205217761919 0.0427525783888996 10.3986178941559 0.374577632988803 0.273429990978912 6.0819904319942e-05 10.4041801956482 0.481923627085052 0.128089124918915 10.3278616317548 0.347577048349194 0.497254687710665 10.2246465397766 0.432755823712796 10.2147981972666 0.0252065282547846 0.272641935618594 0.373062542639673 0.12954620923847 10.3610978998477
0.0776311862282455 0.223220990854315 0.394577229279093 10.101862264215 0.00523636734578758 0.388966669212095 0.239330226089805 10.2576419360703 0.322613802854903 0.2132853603689 10.3230635846267 0.10605399205815 0.456317949690856 10.3563479213044 0.0420110078994185 10.0926949274726 0.38334615866188 0.0123656645882875 10.3050920922542 0.346755320439115 0.412067787838168
0.184346502064727 0.425371178542264 0.313826008117758 10.3942363805836 0.442244228092022 0.0124265304766595 0.453488704399206 10.3730438475031 0.0599363282090053 0.406593058723956 10.1990148017649 0.0643195359734818 0.273512630607001 0.14257794583682 10.4627557764761 0.34211747313384 0.0347541882656515 10.4921278449474 0.285506654297933 10.4456964870915 0.427345950971358
0.128356023691595 0.151756142615341 0.102078484371305 10.4955549666192 0.331547352252528 0.240500433719717 0.0627520369598642 10.277067881776 0.198201984050684 0.335921287536621 10.1905642222846 0.116244682809338 0.416049268911593 0.195348923909478 10.288429315784 0.479184934869409 0.315767874009907 10.4216192726744 0.172106684418395 0.251557507435791 10.1755435168743
0.0232757504563779 0.481414470705204 0.137565075070597 10.1504907454364 0.181642704643309 0.494336635107175 0.411489275866188 10.3403203462949 0.0674601490609348 0.0966856847517192 10.3243134248769 0.403748771059327 0.293219080660492 0.0111102261580527 10.2158577794908 0.0750999059528112 0.0171733465977013 10.4535940123023 10.4050951462705 0.179564010235481 0.044611590099521
0.0817957463441417 0.444098759442568 0.285756177036092 10.4743550886633 0.187479879823513 0.213553240522742 0.260981578961946 10.4687845208682 0.0784061166923493 0.365339623647742 10.1361761952285 0.173893865314312 0.342190750408918 0.0744824833236635 10.109891487984 0.458903567981906 10.4817223206628 0.11636096809525 0.351300114416517 10.491012062761 0.076900536660105
0.320550929754972 0.233127443236299 0.305040174280293 10.3962405117927 0.0761389322578907 0.213761288090609 0.42995466501452 10.2614620992681 0.453308390337043 0.0960435308516026 10.1446204555687 0.41176076058764 0.307051273528486 0.229265634552576 10.2641869580839 0.389898006687872 10.2426169662504 0.389223878737539 0.444570851512253 0.04817233979702 10.2510280803544
0.06607628648635 0.40063089504838 0.407377358525991 10.313710062881 0.255621433025226 0.483096509356983 0.260682009742595 10.2334799125092 0.0694746169028804 0.440558468806557 10.4733236179454 0.420957091846503 0.223099282826297 0.114613298210315 10.4188575749286 0.108332153176889 10.4182436020346 0.0525753018446267 10.3331263334258 0.422390879830346 0.136787645285949
0.472460416262038 0.261152122868225 0.331301815109327 10.1077536402736 0.355120134889148 0.394962543388829 0.232550613116473 10.4315817806637 0.368530379259028 0.408521926146932 10.2923932654085 0.23106531414669 0.00546136742923409 0.478430923307315 10.0139563784469 10.1111463084817 0.060397996683605 0.108009967138059 0.140400129370391 10.3816837454215 0.217449103831314
0.446925558033399 0.194709694711491 0.100920799421147 10.2155043039238 0.307754932669923 0.331592233502306 0.00634033558890224 10.1575955034932 0.123465752229095 0.361483009764925 10.3763723424636 0.231798836262897 0.462372318492271 0.0248957653529942 10.1809110881295 10.0421625992749 0.242526156478561 0.102747168042697 0.377718100440688 0.214100332697853 10.1276873735478
